,score,cluster,review
124493,3.0,0,"새로운 물건이 많고 먹거리가 다양해서 좋습니다만,
주차가 힘들고 사람이 많습니다. 대중교통이용을 추천합니다."
124497,3.0,0,졸업시즌이라 사람 너무 많다.
124502,3.0,0,너무 정신없어서 음식을 대접받으며 먹지못한다. 휴일에는 주차장이 꽉 차서 차가 수십미터 줄서서 입장대기한다.
124504,3.0,0,좋은 오리고기집 여름엔 좀 많이 덥다
124514,3.0,0,멀다
124517,3.0,0,코로나상황에도 사람 꽤 많음...
124520,3.0,0,복잡합니다. 좁습니다. 주말에는 주차 자체가 전쟁입니다. 그래도 근처에 백화점이 있는게 어딥니까. 물론 백가지 이상의 물건을 판매하고 있습니다.
124526,3.0,0,넒음... 그냥 넓~~음 쇼핑왕국 코리아~
124527,3.0,0,가격대비 그리 괜찮다고 볼 수 없는 곳. 외부는  볼만함
124529,3.0,0,이유없음
124531,3.0,0,그냥 넓음
124533,3.0,0,넓어도 너무 넓음... 하루 즐기기엔 충분~ 아니 넘침~
124534,3.0,0,오전에가야 빵이 있어요.오후엔 품절된게 많네요. 요샌 맛있는빵집이 많아서 우와하는맛은 아닌데 괜찮네요. 파리땡땡하고는 맛이 틀려요
124537,3.0,0,주차비 비싸고ㅡㅡ 먹을게별로없음
124541,3.0,0,"다 좋은데 사람 많고 좀 시끌시끌.
놀랬어요. 외진 곳인데 사람이 그리  않을 줄이야."
124544,3.0,0,사람 너무 많아요
124550,3.0,0,"음식점이 많긴 하지만, 건물이 노후화된 단점이 있음"
124554,3.0,0,자리불편함.맛은좋음.친절함.양이좀줄었나?
124555,3.0,0,어떻게 다 관리하는지도 모르겠고 커피 비싸여 근데인테리러 인정
124562,3.0,0,진입시 주차가 너무 오래걸림
124567,3.0,0,수제버거다운 맛이 너무 좋으나 매장 청결관리가 아쉬웠습니다
124568,3.0,0,식사메뉴는 없어지고 디저트에 음료만 판매중~ 맛은 괜찮고 본관실내는 괜찮은데 야외시설과 별관은 관리가 필요한듯~ 야외경치도 좋았다.
124571,3.0,0,"핫한 곳이라 그런지 사람이 정말 많았어요. 카페 건물이 이뿌고, 커피도 맛있지만.. 진입로가 좋지 않습니다."
124574,3.0,0,사람 무지하게 많음 특히 주말
124578,3.0,0,사람 너무 많고 복잡해요. 차도 너무 많고 애완견도 너무 믾아요. 개를 싫어하는 사람에게는 비추입니다. 쇼핑은 좋아요. 종류도 다양하고 먹거리도 나름 괜찮아요.
124581,3.0,0,주말에는 차 가져가지 마세요...
124582,3.0,0,나갈때마다 주차시간오바되서 주차비냄 주차비결제는카드만가능
124590,3.0,0,시간적 여유가 필요함.
124591,3.0,0,사람만 바글바글..
124597,3.0,0,생필품이 한자리에
124600,3.0,0,"시설도 좋고 여러 다양한 매장들이 있어 아주 휼륭한 백화점이에요~^^
주차장은 아주 넓은데...출입구가 적다보니 출차시에 시간이 오래 걸리는 흠이 있으니...주의바람~!"
124604,3.0,0,평판많큼 좋지는 않음
124609,3.0,0,사람 많고 주차비 비쌈
124610,3.0,0,스타벅스 매장은 늘 북적북적
124614,3.0,0,주변 음식점에 비해서 푸드코트 저렴하고 괜찮네요.
124626,3.0,0,주차장이 너무 붐빔.
124627,3.0,0,"빛축제할때는 이뻐요~.
그런데  몇번가보니 이제좀 보여요.
물건들 싼것도있지만 은근비싸구요~.
여성복이 많으나 거의다 부인복?엄마들입는옷이 많더라구요.
그리고,주차..ㅠㅠ평일엔 2000원인데 주말엔 와..만원..
비싸요."
124638,3.0,0,사람너무많다...
124646,3.0,0,먹을 곳이 많이 몰려있습니다
124650,3.0,0,레트로 분위기라기엔 너무 번잡 스러움. 커피 오지게 비쌈
124651,3.0,0,"최근 지어 모든 게 세련됐지만 주차가 편하진 않고, 식당가 음식은 맛없기 그지 없음"
124659,3.0,0,우선주차자리가 몇개없음.주말엔 근처공용주차장도 만차임. 운좋으면 가게앞에  가능. 기대많이해서그런지  맛은 평범해서 살짝 실망함.그래도 사장님은 친절하심.
124661,3.0,0,주차힘듬
124662,3.0,0,"뷰가 좋고, 직원들이 친절했습니다. 주말에는 한적함을 느낄 수 없습니다."
124666,3.0,0,"맛있는데, 비싸요 . 다른 곳도 마찬가지긴 허지만 ㅋ"
124672,3.0,0,접근성 괜찮음
124686,3.0,0,휴가철이라 그런건지 주말이라 그런건지 사람이 너무 많아서 정신도 없고  치킨도 너무 늦게 나오도 날도 더운데  냉방이 잘 안되어  치킨은 맛있는데  덥고 짜증나서  얼른 먹고 나가고 싶은 맘뿐이였네요
124689,3.0,0,볼거많고 사람많고 먹을거많고
124690,3.0,0,주차하기 힘들어요
124691,3.0,0,전망이좋아요
124692,3.0,0,호객꾼이 많음
124697,3.0,0,"그냥 쏘쏘 그래요 한적하고
강추는 안합니다"
124698,3.0,0,사람 너무 많음.중국인줄
124701,3.0,0,왜 이리 일찍들 닫는지 모르겠네
124711,3.0,0,실내인 것이 장점임. 주차장에 진입하기가 힘들어요.
124716,3.0,0,"배경도 좋고 테라스가 있어서 좋았다.
사람이 많으면 정신없어서 ...사람 많을때는 피하는게좋을거같다"
124720,3.0,0,넘 더워서  별 로 않좋았음
124721,3.0,0,깔끔한편인데 종류가 다양하지 않아 연어 생선찜등 스테이크 조금먹었다 메리어트호텔 주차.  출입구가 비좁아 조심운전했지요
124723,3.0,0,주차하기 너무 힘들어요
124736,3.0,0,주차가 힘듬
124737,3.0,0,백화점 ㅇㅇ
124742,3.0,0,평일이라 그런지 한산하고 가게도 많이 닫앗네요ㅎㅎ 주말에 다시 와봐야할듯!!
124746,3.0,0,맛이  좋고 분위기도 괸찮은것 같아요  주차가 조금 힘드네요
124747,3.0,0,한적하고 맛있음
124749,3.0,0,주차가 너무 힘들어요
124751,3.0,0,넓은 공간~볼거리가 많은것 같지만... 거기까지가 다인듯
124753,3.0,0,지하층 산만 무질서 안내도부족 동선복잡 화장실안내부족 판매원일부친절도 낮음  엘리베이터앞 대기위한 의자부족.
124756,3.0,0,쇼핑몰인데 좀 정신없음
124757,3.0,0,면이 장난 아니에요
124760,3.0,0,주차가 불편해요
124762,3.0,0,물건도 비슷하고 비쌈. 사람이 너무 많음
124767,3.0,0,주차공간이 쫌더 있었음 좋겠습니다
124769,3.0,0,주말이라 복잡하고 주차는 너무 힘들고 그랬어요. 평일은 어떨지 모르겠네요
124771,3.0,0,"24시 영업하는 짜장면집
주차도 넓고 좋습니다"
124772,3.0,0,비싼옷이많고 지하에 식당도 많다. 난 죽전 신세게가 더좋음. 거긴 적당한가격의 옷들이 많음
124789,3.0,0,맛은 괜찮은데.. 늘 복잡해요~
124805,3.0,0,김치찌개를 시켰습니다. 점심에 사람이 없었는데도 테이블을 줄이지 않고 넓은 공간 그대로 사용함. 서빙1분 조리실1분밖에 안 계서서 음식 순환이 느렸고 그 점이 답답했음. 기다린만큼 음식은 맛있었지만 점심때는 안올것같네요. 반찬파는데 깍두기가 참 맛있어서 그거만 따로 포장해가고싶을정도입니다.
124806,3.0,0,맛은 그냥즤냥 괜찮은데  주차하기 힘들때도 잇음 ㅜ
124815,3.0,0,"보통, 노트북 하기 힘든 곳"
124816,3.0,0,현대백화점때문에 차 겁네 밀리네..
124817,3.0,0,오랜 식당이고 주변 주민들이 많이 찾는 식당임
124822,3.0,0,무지넓다
124830,3.0,0,가격대비  가성비  좋다  하지만  호객행위의  가계들이  많다
124835,3.0,0,"사람 많아서 복잡하지만, 상품 질은 괜찮은게 많음."
124840,3.0,0,조심하세요 호객분들한테...
124842,3.0,0,"시원함.
주차복잡함.
연결건물에 주차하면 물건을 사고 나와도  주차비 징수당함.
가격이 대부분 사악한 수준"
124846,3.0,0,"옆에 사람이 너무 많아서 간곳
맛은 그냥 그럼.
솔직히 아무런 맛이 안느껴짐...;;;;
자전거 많이 지나다니니 자전거 주차나 얼음 제공같은 서비스는 맘에 듦"
124851,3.0,0,"입장료성인￦8000~커피와고구마제공~커피맛은 기대하지마세요
아직 정돈되지 않은 투박한 정원카페~
초록초록은 좋은데 야외엔 앉을 좌석이 없네요
요기사장님이 초록이들을 방목하는스타일인듯..
주말엔 많이 밀리겠네요.ㅡ요기"
124852,3.0,0,뷰는 좋아요 단지 체리타르트는 부조화스러웠어요. 다른 빵들은 어떨지 모르겠습니다.
124854,3.0,0,밤10시에 출차하는데 한참걸림
124863,3.0,0,"전체적으로 가격이 비싼편이며 쇼핑을 다니다 앉아서 커피한 잔 마시기가 너무 어렵습니다.
힘드네요 다니기가~~"
124865,3.0,0,샤넬은 불친절함
124872,3.0,0,너무 좋아요
124881,3.0,0,계곡있음. 시원한 바람. 커피. 빵 맛은 그냥
124885,3.0,0,사람이 너무 많음.
124891,3.0,0,주차장이 부족해요
124892,3.0,0,점심시간 ㅋ
124894,3.0,0,주말 성인 10명미만 예약안됨 웨이팅 김
124896,3.0,0,볼게 없음...
124903,3.0,0,위치도 괜찬고 시설물 관리도 양호한 편이며 빵집이 맛있음 아띠제임
124908,3.0,0,깔끔하고 넓음 주차하려면 2시간 차빼려면 2시간
124911,3.0,0,주말이라 사람들이 많았어요
124912,3.0,0,모기사냥 레이드팟 구함
124926,3.0,0,사람겁나 많음
124927,3.0,0,주말인데 식당들이 브레이크타임이어서 불편했응 평일은 모르겠지만 주말엔 없었으면 좋겧음
124929,3.0,0,어지러움
124932,3.0,0,주차장 어어어어엄청 넓다
124933,3.0,0,쉬어가기 좋은곳
124936,3.0,0,대체적으로 맛있고 막걸리 종류가 많아 좋았음
124953,3.0,0,방문객대비 주창장 협소하여 진입하기가 너무 힘들고 몰안에 사람들이 너무많아서 기달리는 시간이 너무 많음
124954,3.0,0,주차 애누리없다ㅡㅡ 그래서요즘 잘 안감
124956,3.0,0,우선 볼거리가 많아좋긴한데 식당가 가성비 안좋습니다
124958,3.0,0,의자가 불편해요
124965,3.0,0,"저렴한 가격으로 쇼핑이 가능한 곳이에요.
먹거리도 같이 있어요. 주말엔 많이 붐비는 곳이구요. 주차하러 들어가는것도 시간이 엄청 걸리곤 하죠."
124966,3.0,0,괜찮지만 정신없다
124969,3.0,0,넓음 시원함
124970,3.0,0,복잡해요.
124976,3.0,0,주차가 쉽지 않아요
124982,3.0,0,"맛은 있으나 가격에 비해 양이 넘 적네요.
좁은 공간 내에 좌석은 많이 두었는데,
평일에도 인기가 많은데 주차장 꽉차는 것 보니
주말에 오면 주차난이 있을듯 합니다."
124983,3.0,0,복잡복잡
124984,3.0,0,"빵 종류 많음, 그러나 너무 울리는 구조의 환곁"
124987,3.0,0,유명세에 비해 북적대서 그다지 좋은환경은 아니고 맛은 좋은 편입니다.
124989,3.0,0,"생각했던것보다 공간협소
통로가 좁아 한사람씩 지나가야함
코로나시대에 테이블 너무 따닥따닥임"
124990,3.0,0,3층 챔피온 3시간 주차가능. 단 주일은 대기 30분이상
124992,3.0,0,"으리으리한 외관에 홀려서 들어왔으나
으리으리한 가격에 흠칫
그래도 가격때문에 내려가기엔 좀 그래서..
뷰는 좋습니다 커피맛은 기대마셔요"
124995,3.0,0,저녁에 가면 사람 없어서 좋음
124997,3.0,0,주차장에서 차 찾는거 어렵
125000,3.0,0,"출입구별 안내판이 미비함, 트레이더스가 1번홀인데 찾는데 시간이 많이 소비됨. 초행길은 시간을 소비하게 됨"
125012,3.0,0,뭔가 많을거같지만 그리 실속은 없는.
125019,3.0,0,"사람이 만아서 웨이팅 길고 주차 아저씨 없어서 무질서에 실내인테리어도 보통
도떼기시장 이엇다 맛은 중상"
125027,3.0,0,너무 멀음
125032,3.0,0,명품샵은 타 매장에 비해 종류가 없지만
125034,3.0,0,넓다 사람 많다. 근데 먹을게 읍써
125036,3.0,0,사람이 너무 많고 주차 할곳이 없어요 평일에 와야 좋을거 같아요
125038,3.0,0,런치시간에는 정신이 없다. 하지만 가성비는 좋다
125043,3.0,0,요즘 코로나 때문에 썰렁해요.
125045,3.0,0,코로나때문인지 사람이 더 없네요ㅠ 매장들 잘됐으면 좋겠는데
125054,3.0,0,주차헬
125057,3.0,0,커피맛도 좋고 뷰도 괜찮음. 다만 카우치가 아주 편안하진 않아 그렇게 오래 머물긴 힘든
125061,3.0,0,"늦은 시간에 갈데가 없어서 가봤는데, 맛이 기억나지않네요."
125066,3.0,0,"한강뷰가 좋지만, 사람이 너무 많아 아쉽다."
125068,3.0,0,"어부들이 직접 운영하는 횟집이 많아서 싱싱한 해산물을 저렴한 가격에 맛잇게 먹을수 있어서 좋아요, 특히 주말에 는 주차장에 주차하기도 힘들어요 그정도로 이용객이 많아요,"
125071,3.0,0,근처에 중국집이 여기 밖에 음넹..
125073,3.0,0,안갔어요  ㅎ
125075,3.0,0,편안한 분위기
125079,3.0,0,맛있는데 대기시간 있어요
125083,3.0,0,"넓고 색다른 장소지만 사람이 많다보니 좀 시끄러움
주말에는 주차하기가 힘든편
인스타용"
125090,3.0,0,편해요 없는게 없음
125091,3.0,0,실내로 쇼핑하긴 좋으나 너무 힘듬
125092,3.0,0,다양한 수산물 경치 좋음 사람이 너무 많음 바가지 있고..
125101,3.0,0,편의성 좋아요. 실내공기는 너무 안좋아요!애들 조심하세요.
125104,3.0,0,주말에 차 끌고 가면 화가 폭발할 수 있음.
125112,3.0,0,주말에 차 넘 많아요. 주차 넘 힘들어요.
125113,3.0,0,넓고 신식이라 깨끗하고 매장도 많고 쇼핑하기 좋아요
125114,3.0,0,사람이 많아 주말에 주차에 많은시간 필요
125119,3.0,0,주차하기 넘 힘들다
125127,3.0,0,궁평항 보단 영흥도가 퀄리티 좋습니다.
125129,3.0,0,"주차하기너무힘듬.. 비만오면 사람이 드글드글
그러나 있을꺼다있음~"
125147,3.0,0,오세요
125153,3.0,0,주차공간이 조금 복잡하고 좁아요.
125175,3.0,0,"저녁 6시쯤 갔더니 주차장 공간많고
차도 안막혔다.
주차요원들의 안내가 부족해서 거꾸로
들어가게되어 나오는 차를 피해 잠깐
옆 에 세웠더니  주차요원 달려오더니
다짜고짜 차 빼세욧!  무슨 교통단속원
같은말투다.  사람많아서 짜증나는건
이해하지만 진짜 불친절하고 기분나빴다
딸아이가 상품권이 있어서 스파 브랜드에서
구매하고 출력되는 영수증을 보고
있는데 종업원이  ""이리주세요""하면서
영수증을 낚아챈다.
참 어이가 없었다.
보통의 백화점에서라면 절대 있을수
없는일이었다.
갑질 이라고들 하지만 기본적인 종업원들의
교육도 필요하다.
식당가는 너무 시끄러웠고.  대부분
재료 소진이라며 일부 음식만 팔고
있었고  메뉴도 다양하지 않다.
우린 하남살기에 좋아했는데 기대에 못미쳐서
실망이다."
125185,3.0,0,주차 편하구 좋아요..  지하 식품관 비싼거 빼구요
125187,3.0,0,"복잡하고 정신이 없었어요
전체 공간이나 좌석 규모 대비 입장 인원이 너무 많았습니다
건물 앞에 얼룩말 토끼 등 자그마한 동물체험 공간이 있어서 그런지 꼬마 손님들이 정말 많았습니다"
125188,3.0,0,"일부러 가기엔 그냥 저냥, 마침 지나가는 길 이라면 좋음"
125189,3.0,0,기다리는 사람들에 대해서 안내도 불친절하고 식사후에도 계산하려면 종업원을 찿아야되고..굳이 두번 가고 싶지않음. 다른곳을 가는게 좋을 듯
125194,3.0,0,"새단장하여 깨끗하고 주차장이 넓어 졌지만  줄서기가 만만치 않다
맛은 거기서 거긴데 따끈한 육수를 마시는 것이 매력인것 같다
식사 시간을 피해 가면 덜 복잡하고 줄서질 않을 것 같다"
125195,3.0,0,구지 거기까지?
125203,3.0,0,좋은데 좀 붐비네요...
125205,3.0,0,브랜드 많고 좋은데 주차 요금이 너무 별로에요
